company_id,supplier_team_access_count,supplier_brand_count,supplier_rrp_average,supplier_login_count,supplier_retailer_submissions_count,supplier_shares_count,buyers_popularity_score,buyers_average_time_on_profile_in_seconds,company_state,company_years_trading,upgraded
8275,1,1,13,22,0,54,1,357,4,3-5,0
8276,2,1,4,2,0,3,0,236,13,0-1,0
8277,2,1,22,598,0,1494,0,0,5,10-15,0
8278,2,1,24,33,0,81,0,0,36,0-1,0
8279,1,1,51,5,0,12,0,144,45,1-2,0
8280,2,1,7,16,0,39,6,23,25,15+,0
8281,2,1,55,3,0,6,0,0,5,0-1,0
8282,1,1,49,56,0,138,0,0,5,0-1,0
8283,2,1,28,14,0,33,1,112,10,1-2,0
8284,2,1,79,12,0,30,0,0,5,0-1,0
8285,1,1,54,54,0,135,0,89,5,10-15,0
8286,1,1,16,29,0,72,0,0,11,0-1,0
8287,7,2,11,41,0,102,0,474,41,1-2,0
8288,1,1,3,26,0,63,2,72,5,15+,0
8289,1,1,10,46,0,114,3,355,24,15+,0
8290,1,1,16,10,0,24,0,0,5,15+,0
8291,1,1,21,68,0,168,1,406,21,0-1,0
8292,1,1,6,6,0,15,0,508,44,15+,1
8293,1,1,6,105,2,261,0,512,35,15+,1
8294,7,1,11,147,2,366,0,535,46,15+,1
8295,1,1,8,57,0,141,0,280,44,6-10,1
8296,1,1,47,10,0,24,0,565,5,0-1,0
8297,1,1,3,2,0,3,1,121,48,1-2,0
8298,1,4,23,269,30,672,6,289,32,3-5,1
8299,1,2,10,197,224,492,12,303,5,15+,1
8300,1,1,13,4,0,9,0,120,32,15+,0
8301,1,1,7,4,0,9,0,0,48,15+,0
8302,1,1,79,243,20,606,1,285,48,0-1,1
8303,7,1,11,80,82,198,7,291,46,3-5,1
8304,1,1,50,2,0,3,0,458,38,15+,0
8305,1,3,22,154,0,384,1,282,5,6-10,0
8306,2,1,25,8,0,18,1,276,19,0-1,1
8307,1,1,3,516,12,1290,14,399,15,15+,1
8308,1,1,4,11,0,27,0,0,21,15+,0
8309,1,1,9,24,4,60,1,421,5,6-10,1
8310,1,13,34,794,90,1983,15,302,4,3-5,1
8311,1,1,60,8,0,18,0,98,17,0-1,0
8312,1,1,36,8,0,18,1,0,5,10-15,0
8313,1,2,19,975,0,2436,4,299,4,3-5,0
8314,1,1,7,142,138,354,1,421,43,6-10,1
8315,2,1,22,84,0,210,4,820,44,6-10,0
8316,1,1,1,2,0,3,0,811,6,10-15,0
8317,2,1,7,16,0,39,0,0,3,3-5,0
8318,1,1,16,9,0,21,1,95,15,3-5,0
8319,2,1,35,3,0,6,0,76,5,0-1,0
8320,1,1,35,14,0,33,0,140,10,6-10,0
8321,2,5,7,38,0,93,0,344,48,0-1,1
8322,1,1,5,5,0,12,0,213,34,15+,0
8323,1,1,14,93,10,231,4,379,48,15+,1
8324,2,1,12,278,0,693,3,0,38,1-2,0
8325,2,1,0,306,0,765,0,0,10,15+,0
8326,2,1,9,237,6,591,2,384,35,15+,1
8327,1,1,5,9,0,21,1,136,35,15+,0
8328,2,1,5,62,8,153,1,384,5,6-10,1
8329,1,1,6,149,0,372,3,405,10,6-10,0
8330,7,1,15,182,0,453,2,316,15,15+,0
8331,2,1,9,280,0,699,0,571,46,3-5,0
8332,7,2,8,278,60,693,6,626,5,15+,1
8333,1,1,18,162,0,405,1,0,5,0-1,0
8334,1,1,24,23,0,57,0,0,46,1-2,0
8335,2,1,6,6,0,15,1,150,44,15+,0
8336,2,1,11,143,48,357,7,255,7,3-5,1
8337,1,1,6,9,0,21,0,35,10,15+,0
8338,1,1,10,30,0,75,1,0,12,6-10,0
8339,1,1,7,58,0,144,1,0,5,1-2,0
8340,1,1,7,32,0,78,3,49,36,3-5,0
8341,7,1,33,563,178,1407,5,404,34,3-5,1
8342,2,1,4,8,0,18,0,230,10,3-5,0
8343,1,1,6,12,2,30,0,387,5,3-5,1
8344,2,1,48,22,0,54,0,0,35,0-1,0
8345,7,1,7,6,0,15,0,0,43,1-2,0
8346,2,1,60,10,4,24,1,413,13,6-10,1
8347,1,1,13,16,0,39,2,121,5,1-2,0
8348,1,1,8,16,0,39,0,0,44,0-1,0
8349,2,1,42,3,0,6,0,0,39,0-1,0
8350,1,1,8,12,2,30,0,404,20,3-5,1
8351,1,1,23,29,0,72,0,339,43,0-1,0
8352,1,1,23,16,0,39,1,303,10,3-5,0
8353,2,1,84,0,0,0,0,354,30,0-1,1
8354,2,1,36,98,2,243,0,563,39,1-2,1
8355,1,1,75,348,92,870,4,258,18,10-15,1
8356,1,1,145,92,0,228,1,75,10,3-5,0
8357,1,1,4,16,0,39,0,0,35,1-2,0
8358,1,1,66,4,0,9,1,0,5,0-1,0
8359,7,1,11,183,16,456,7,285,15,15+,1
8360,7,1,31,2,0,3,0,388,20,15+,0
8361,2,1,17,6,0,15,0,0,28,0-1,0
8362,1,1,6,2,0,3,0,0,15,3-5,0
8363,1,1,12,3,0,6,0,0,31,15+,0
8364,1,1,94,16,0,39,0,0,11,3-5,0
8365,2,1,6,28,4,69,0,232,13,0-1,1
8366,1,1,43,27,0,66,1,0,5,0-1,0
8367,2,1,10,34,20,84,4,357,39,15+,1
8368,1,20,15,381,1130,951,50,385,32,15+,1
8369,2,1,23,207,190,516,7,497,6,3-5,1
8370,2,1,18,3,0,6,0,0,5,0-1,0
8371,1,2,43,92,0,228,2,335,46,3-5,0
8372,7,1,7,156,14,390,5,406,32,3-5,1
8373,1,1,22,2,0,3,0,86,25,6-10,0
8374,1,1,8,81,0,201,2,292,32,0-1,0
8375,2,1,107,608,0,1518,1,0,38,0-1,0
8376,1,1,10,5,0,12,2,104,3,3-5,0
8377,1,1,7,95,0,237,0,335,44,6-10,1
8378,1,1,65,5,0,12,1,0,10,0-1,0
8379,7,1,54,14,0,33,0,0,32,15+,0
8380,2,1,30,8,0,18,0,0,34,0-1,0
8381,1,1,19,8,0,18,0,335,35,0-1,0
8382,2,1,7,52,4,129,3,277,34,0-1,1
8383,2,1,4,24,0,60,0,501,39,10-15,0
8384,1,1,170,80,0,198,0,86,5,3-5,0
8385,1,1,9,6,0,15,0,407,15,1-2,0
8386,1,1,6,35,0,87,3,427,44,0-1,0
8387,1,1,9,21,0,51,0,131,27,1-2,0
8388,1,1,8,69,0,171,0,308,10,3-5,1
8389,2,1,11,134,18,333,2,199,20,3-5,1
8390,7,3,20,1714,528,4284,60,368,5,3-5,1
8391,1,1,47,100,0,249,1,347,17,1-2,1
8392,2,1,7,18,4,45,1,333,15,3-5,1
8393,2,1,5,27,0,66,2,251,6,0-1,0
8394,1,1,11,1820,90,4548,7,331,15,3-5,1
8395,1,1,212,29,4,72,1,444,5,15+,1
8396,1,1,47,269,6,672,0,395,10,1-2,1
8397,1,1,12,3,0,6,1,248,19,10-15,1
8398,1,1,22,18,0,45,0,280,45,0-1,0
8399,2,1,11,92,144,228,3,169,10,3-5,1
8400,1,1,20,707,160,1767,5,223,7,1-2,1
8401,1,1,11,93,40,231,5,352,5,6-10,1
8402,2,1,64,41,0,102,2,435,20,15+,0
8403,1,1,47,5,0,12,1,0,35,3-5,0
8404,1,1,21,39,0,96,1,278,5,10-15,0
8405,1,1,43,12,0,30,0,0,6,0-1,0
8406,1,1,79,4,0,9,0,0,5,3-5,0
8407,1,1,12,1114,194,2784,2,452,44,0-1,1
8408,1,1,7,4,0,9,0,35,2,3-5,0
8409,2,1,76,23,0,57,2,0,5,15+,0
8410,2,1,18,4,0,9,0,184,4,0-1,0
8411,1,1,2,74,0,183,1,235,39,3-5,0
8412,1,1,12,28,0,69,0,0,32,0-1,0
8413,1,4,21,14,0,33,2,386,5,10-15,0
8414,2,1,"2,880.00",9,0,21,0,0,19,0-1,0
8415,1,1,5,20,0,48,2,49,7,15+,0
8416,1,1,10,14,0,33,1,321,2,6-10,0
8417,2,1,20,10,0,24,0,495,10,0-1,0
8418,1,1,17,9,0,21,1,0,21,0-1,0
8419,2,1,56,56,0,138,1,320,46,0-1,0
8420,2,1,9,459,66,1146,6,306,15,6-10,1
8421,1,1,12,30,0,75,0,0,7,1-2,0
8422,1,1,9,285,94,711,6,349,5,15+,1
8423,1,1,20,269,66,672,4,385,5,15+,1
8424,1,1,29,28,0,69,0,0,34,6-10,0
8425,2,1,78,21,0,51,0,21,21,10-15,0
8426,1,1,18,20,0,48,0,193,39,3-5,0
8427,1,1,18,38,0,93,1,87,36,3-5,0
8428,1,1,22,504,66,1260,16,440,48,6-10,1
8429,1,1,7,225,70,561,5,429,15,15+,1
8430,1,1,174,9,0,21,1,0,23,0-1,0
8431,2,1,35,0,0,0,0,485,44,1-2,1
8432,2,1,12,5,0,12,0,161,5,0-1,0
8433,1,1,66,24,0,60,3,543,24,3-5,0
8434,1,1,4,118,0,294,1,478,45,1-2,0
8435,2,1,5,16,0,39,0,368,16,15+,0
8436,1,1,3,458,128,1143,8,166,36,15+,1
8437,1,2,141,16,0,39,0,583,5,6-10,1
8438,2,1,2,3,0,6,0,355,5,0-1,0
8439,3,1,86,12,0,30,1,462,32,0-1,0
8440,1,1,6,6,0,15,0,35,43,3-5,0
8441,2,1,26,14,2,33,0,488,12,10-15,1
8442,1,1,3,206,50,513,5,305,38,15+,1
8443,1,1,22,56,2,138,0,530,6,15+,1
8444,1,1,34,441,100,1101,8,253,44,6-10,1
8445,1,1,24,46,0,114,0,438,5,15+,0
8446,1,1,30,4,0,9,0,23,5,0-1,0
8447,2,1,144,15,20,36,0,0,21,10-15,1
8448,1,1,105,5,0,12,0,0,10,3-5,0
8449,1,1,54,10,0,24,0,828,5,0-1,0
8450,2,1,18,4,0,9,0,407,5,3-5,1
8451,1,1,30,2,0,3,0,0,44,3-5,0
8452,1,1,7,21,0,51,0,30,32,1-2,0
8453,2,1,8,208,22,519,23,474,14,1-2,1
8454,1,1,3,468,10,1170,25,393,19,15+,1
8455,1,1,5,250,0,624,0,29,16,1-2,0
8456,2,1,12,29,0,72,3,476,5,0-1,0
8457,1,1,72,10,0,24,0,0,5,1-2,0
8458,1,1,22,23,0,57,0,0,10,0-1,0
8459,2,1,18,12,0,30,0,0,35,10-15,0
8460,7,1,10,8,0,18,0,38,35,1-2,0
8461,1,1,84,4,0,9,0,343,46,0-1,0
8462,2,1,24,5,0,12,0,306,5,0-1,0
8463,1,1,36,2,0,3,0,0,17,15+,0
8464,1,1,12,50,0,123,2,179,10,0-1,0
8465,1,1,6,96,4,240,5,150,49,15+,1
8466,2,1,2,8,0,18,0,0,44,15+,0
8467,1,1,"12,001.00",11,0,27,0,0,21,3-5,0
8468,1,1,42,5,0,12,0,270,32,15+,0
8469,1,1,36,8,0,18,0,0,10,1-2,0
8470,1,3,4,210,18,525,4,417,32,10-15,1
8471,1,1,2,42,0,105,0,355,11,1-2,1
8472,1,1,4,124,106,309,2,371,11,1-2,1
8473,1,1,53,15,0,36,1,438,4,3-5,0
8474,2,1,34,4,0,9,0,0,6,3-5,0
8475,2,1,18,2,0,3,0,0,39,15+,0
8476,1,1,96,48,0,120,1,454,48,0-1,0
8477,1,1,19,4,0,9,0,479,10,3-5,0
8478,2,1,5,27,0,66,1,188,39,15+,0
8479,1,1,6,10,0,24,0,0,44,15+,0
8480,1,1,60,9,0,21,2,257,4,6-10,0
8481,1,1,5,74,10,183,4,404,49,1-2,1
8482,1,1,0,3,0,6,0,0,44,15+,0
8483,1,1,23,24,0,60,1,320,44,0-1,0
8484,2,1,42,0,0,0,0,365,28,0-1,1
8485,1,1,34,4,0,9,1,0,34,1-2,0
8486,1,1,60,5,0,12,0,0,18,0-1,0
8487,1,1,30,126,0,315,1,400,15,0-1,0
8488,1,1,147,6,16,15,0,107,35,15+,1
8489,1,2,8,347,22,867,5,343,44,3-5,1
8490,1,1,30,5,0,12,1,515,16,3-5,0
8491,1,1,92,32,0,78,0,186,35,3-5,0
8492,2,1,6,5,0,12,1,56,5,15+,0
8493,1,2,6,40,0,99,2,112,7,15+,0
8494,2,1,83,8,0,18,1,116,10,6-10,0
8495,1,1,14,280,0,699,1,240,5,0-1,0
8496,1,1,70,20,0,48,0,0,33,6-10,0
8497,1,1,22,59,4,147,0,119,10,0-1,1
8498,7,1,10,528,80,1320,9,450,36,3-5,1
8499,1,1,16,9,0,21,0,235,35,3-5,0
8500,1,1,15,60,0,150,0,473,32,0-1,0
8501,2,1,18,366,184,915,19,324,34,6-10,1
8502,2,1,12,3,0,6,0,0,20,15+,0
8503,1,1,5,87,4,216,6,474,44,15+,1
8504,1,3,126,12,0,30,0,407,32,1-2,1
8505,1,1,11,3,0,6,0,22,15,0-1,0
8506,2,1,14,6,0,15,0,233,35,10-15,0
8507,7,1,17,123,8,306,8,507,28,15+,1
8508,1,1,8,18,0,45,0,0,23,3-5,0
8509,1,1,60,5,0,12,0,0,35,0-1,0
8510,1,1,10,10,2,24,0,348,11,0-1,1
8511,1,1,10,3,0,6,0,0,10,0-1,0
8512,2,1,348,60,0,150,0,0,10,3-5,0
8513,1,1,31,8,0,18,0,0,39,15+,0
8514,1,1,24,5,0,12,1,0,34,1-2,0
8515,1,1,12,86,0,213,0,0,15,10-15,0
8516,1,1,2,2,0,3,0,0,10,15+,0
8517,7,1,12,4,0,9,0,0,24,6-10,0
8518,2,1,95,40,2,99,0,579,10,0-1,1
8519,1,2,5,39,12,96,0,327,10,15+,1
8520,2,1,2,16,0,39,0,0,18,0-1,0
8521,2,1,8,9,0,21,1,30,46,6-10,0
8522,1,2,95,15,4,36,1,495,5,15+,1
8523,1,1,38,105,0,261,0,375,35,0-1,0
8524,1,1,7,41,0,102,2,456,23,1-2,0
8525,2,1,9,92,4,228,0,647,10,15+,1
8526,1,1,6,4,0,9,0,0,22,1-2,0
8527,2,1,17,28,0,69,1,41,5,3-5,0
8528,1,1,17,29,0,72,0,552,19,1-2,0
8529,3,1,29,82,4,204,7,392,10,6-10,1
8530,1,1,8,3,0,6,0,30,23,1-2,0
8531,1,1,312,41,0,102,0,0,36,10-15,0
8532,1,1,23,460,66,1149,6,343,10,1-2,1
8533,1,1,18,33,4,81,1,246,15,15+,1
8534,2,1,84,5,0,12,1,358,48,15+,0
8535,1,6,6,57,0,141,2,68,10,15+,0
8536,2,1,17,2,0,3,0,0,19,1-2,0
8537,1,1,90,11,0,27,0,239,6,1-2,0
8538,2,1,14,4,0,9,0,0,44,1-2,0
8539,2,1,12,42,0,105,0,0,35,0-1,0
8540,1,1,5,30,0,75,1,391,34,0-1,0
8541,2,1,38,2,0,3,0,329,32,3-5,1
8542,7,1,48,96,108,240,0,342,13,3-5,1
8543,1,1,21,30,0,75,0,401,5,1-2,1
8544,1,1,16,45,0,111,0,222,44,0-1,0
8545,2,1,34,17,0,42,2,393,10,0-1,0
8546,7,1,24,38,0,93,0,0,10,0-1,0
8547,3,1,8,3,2,6,0,360,49,6-10,1
8548,1,1,30,41,0,102,0,0,23,0-1,0
8549,2,1,5,12,0,30,0,102,10,0-1,0
8550,1,1,4,860,90,2148,15,351,5,1-2,1
8551,2,1,58,92,0,228,0,0,43,10-15,0
8552,1,1,15,603,144,1506,3,217,35,3-5,1
8553,7,1,15,46,0,114,2,265,44,1-2,1
8554,2,1,20,6,0,15,1,447,25,1-2,0
8555,2,1,48,11,0,27,0,133,34,0-1,0
8556,1,1,83,4,0,9,0,11,20,6-10,0
8557,1,1,10,5,0,12,0,0,5,15+,0
8558,2,1,39,44,0,108,0,0,26,6-10,0
8559,1,1,36,6,0,15,0,244,44,10-15,0
8560,1,1,27,22,0,54,3,439,48,3-5,0
8561,2,1,7,33,0,81,0,256,10,1-2,0
8562,7,1,10,44,0,108,1,204,6,3-5,0
8563,2,1,48,12,2,30,0,678,23,15+,1
8564,1,1,75,46,0,114,0,0,21,0-1,0
8565,1,4,4,156,0,390,2,115,32,15+,1
8566,1,2,31,0,0,0,0,355,35,1-2,1
8567,1,1,106,9,2,21,1,455,44,3-5,1
8568,1,1,17,76,0,189,2,578,5,1-2,0
8569,1,2,33,32,4,78,1,232,34,6-10,1
8570,7,1,6,9,0,21,0,290,31,6-10,0
8571,1,1,71,2,0,3,0,0,5,15+,0
8572,1,1,8,18,0,45,0,0,49,0-1,0
8573,7,1,12,4,0,9,0,0,25,0-1,0
8574,2,1,22,102,0,255,4,323,20,3-5,0
8575,7,1,23,10,20,24,3,336,5,15+,1
8576,1,1,1,4,0,9,0,0,5,6-10,0
8577,2,1,26,11,0,27,0,422,35,10-15,0
8578,1,2,11,269,54,672,19,414,48,6-10,1
8579,2,1,15,94,0,234,1,344,10,1-2,0
8580,1,1,20,2,0,3,0,0,20,0-1,0
8581,1,2,6,24,0,60,0,66,32,1-2,0
8582,2,2,35,18,0,45,2,652,35,1-2,0
8583,1,1,18,173,0,432,1,432,10,3-5,0
8584,1,1,24,28,0,69,0,0,35,15+,0
8585,1,1,192,11,0,27,0,0,36,0-1,0
8586,1,1,9,40,0,99,4,173,46,10-15,1
8587,1,1,34,50,28,123,3,287,31,6-10,1
8588,1,1,4,134,0,333,0,276,5,10-15,1
8589,2,1,20,12,0,30,1,347,37,0-1,0
8590,1,1,4,44,2,108,10,257,44,3-5,1
8591,7,1,29,50,0,123,0,0,5,6-10,1
8592,2,1,36,17,0,42,1,260,20,3-5,0
8593,1,1,5,6,0,15,0,0,5,0-1,0
8594,1,1,2,3,0,6,0,0,36,15+,0
8595,2,1,60,208,8,519,8,365,10,3-5,1
8596,7,1,24,8,0,18,0,24,4,10-15,0
8597,7,1,10,30,0,75,0,389,5,15+,0
8598,2,1,26,17,0,42,3,459,5,6-10,0
8599,1,1,52,88,0,219,4,63,27,15+,0
8600,1,1,42,20,0,48,1,0,8,3-5,0
8601,7,1,22,32,0,78,0,379,6,3-5,1
8602,1,1,78,54,8,135,7,330,23,6-10,1
8603,1,1,17,9,0,21,3,428,10,15+,0
8604,1,1,5,6,0,15,0,0,10,1-2,0
8605,2,1,4,2,0,3,0,0,16,0-1,0
8606,1,1,27,198,140,495,14,356,35,10-15,1
8607,1,1,108,9,0,21,1,242,5,15+,0
8608,7,1,20,10,0,24,0,194,36,15+,0
8609,2,1,17,125,0,312,0,0,41,0-1,0
8610,1,1,203,3,0,6,0,0,23,6-10,0
8611,1,1,419,3,0,6,0,0,5,15+,0
8612,1,1,71,756,54,1890,17,404,10,0-1,1
8613,1,4,12,485,2,1212,7,370,5,15+,1
8614,2,1,14,5,2,12,0,515,35,15+,1
8615,1,1,37,2556,0,6390,0,666,10,0-1,0
8616,1,1,38,21,0,51,0,0,5,6-10,0
8617,1,1,62,39,0,96,0,285,48,3-5,0
8618,2,1,"12,000.00",8,0,18,0,0,11,3-5,0
8619,1,1,72,20,0,48,2,331,6,3-5,0
8620,1,1,25,32,0,78,0,414,44,0-1,1
8621,1,1,5,3,0,6,0,215,5,0-1,0
8622,1,1,30,255,0,636,0,231,35,1-2,0
8623,1,1,56,42,0,105,1,0,32,3-5,0
8624,7,1,4,92,4,228,3,231,15,15+,1
8625,1,2,57,635,156,1587,3,256,15,0-1,1
8626,1,1,23,17,0,42,3,117,13,0-1,0
8627,1,1,95,44,0,108,0,0,16,15+,0
8628,1,1,8,124,64,309,25,412,15,3-5,1
8629,1,1,36,8,0,18,0,0,23,3-5,0
8630,1,1,24,17,0,42,0,0,36,6-10,0
8631,1,1,21,29,0,72,4,250,38,3-5,0
8632,1,1,7,14,0,33,0,39,10,0-1,0
8633,1,1,36,65,8,162,2,522,44,6-10,1
8634,2,3,33,8,0,18,0,405,33,15+,1
8635,1,1,26,24,0,60,3,411,11,3-5,0
8636,1,1,37,74,0,183,1,430,32,3-5,1
8637,2,1,3,14,0,33,0,341,10,0-1,0
8638,2,1,40,54,0,135,1,236,5,0-1,0
8639,1,1,2,6,0,15,0,0,4,10-15,0
8640,1,1,32,96,6,240,7,343,48,6-10,1
8641,2,1,84,3,0,6,0,0,5,15+,0
8642,1,1,12,99,118,246,2,256,40,3-5,1
8643,1,1,14,36,2,90,1,326,5,3-5,1
8644,7,1,71,108,0,270,2,0,5,6-10,0
8645,1,1,2,78,48,195,4,306,16,15+,1
8646,1,1,29,6,0,15,0,0,28,1-2,0
8647,1,1,144,8,0,18,0,0,5,0-1,0
8648,1,1,60,15,0,36,0,0,28,0-1,0
8649,1,1,4,2,0,3,0,77,5,3-5,0
8650,2,1,5,135,68,336,0,276,10,15+,1
8651,1,1,13,118,0,294,0,350,28,0-1,0
8652,1,1,6,26,12,63,2,496,44,15+,1
8653,2,1,"3,726.00",11,0,27,0,0,35,15+,0
8654,2,1,15,46,0,114,0,270,44,0-1,1
8655,1,1,2,15,0,36,0,0,44,3-5,0
8656,1,1,36,4,0,9,0,0,5,0-1,0
8657,1,1,4,84,8,210,4,178,10,1-2,1
8658,1,1,"1,291.00",39,0,96,1,367,11,6-10,0
8659,1,1,8,334,0,834,4,357,10,1-2,0
8660,1,1,18,29,0,72,0,64,48,0-1,0
8661,7,1,6,92,0,228,0,0,5,0-1,0
8662,1,1,28,42,0,105,3,349,19,0-1,0
8663,2,1,5,9,0,21,0,25,44,0-1,0
8664,1,1,74,68,0,168,1,330,10,3-5,0
8665,1,2,286,3,2,6,0,394,20,15+,1
8666,1,1,48,108,0,270,0,99,51,10-15,0
8667,1,1,11,9,0,21,0,58,36,1-2,0
8668,1,1,12,149,112,372,3,161,10,1-2,1
8669,1,1,84,2,0,3,0,0,10,15+,0
8670,1,1,32,50,0,123,1,0,26,0-1,0
8671,7,1,58,12,0,30,1,336,39,0-1,0
8672,1,1,4,11,0,27,0,0,23,15+,0
8673,1,1,15,30,0,75,2,28,19,3-5,0
8674,2,1,13,5,0,12,0,0,10,3-5,0
8675,2,3,11,54,58,135,4,452,5,3-5,1
8676,2,1,5,26,0,63,2,196,48,10-15,0
8677,1,1,33,26,0,63,0,49,10,1-2,0
8678,1,1,73,486,4,1215,5,350,6,1-2,1
8679,1,1,36,4,0,9,0,34,9,1-2,0
8680,2,1,36,8,0,18,1,241,5,6-10,0
8681,2,1,2,3,0,6,0,0,11,0-1,0
8682,2,1,37,0,0,0,0,423,5,15+,1
8683,1,1,30,5,0,12,0,393,5,0-1,0
8684,1,3,17,0,0,0,0,488,6,1-2,1
8685,1,1,10,95,0,237,2,61,7,6-10,0
8686,7,1,6,3,0,6,0,0,46,0-1,0
8687,7,1,2,2,0,3,0,0,5,15+,0
8688,7,1,62,12,0,30,1,495,10,3-5,0
8689,2,1,2,3,0,6,0,0,5,10-15,0
8690,2,1,8,2,0,3,0,0,10,0-1,0
8691,2,1,5,4,0,9,0,0,10,1-2,0
8692,2,1,8,122,0,303,0,0,39,15+,0
8693,1,1,534,9,0,21,0,0,5,1-2,0
8694,2,1,78,370,162,924,8,332,5,6-10,1
8695,1,1,3,12,2,30,0,450,10,15+,1
8696,2,1,4,143,174,357,4,353,10,1-2,1
8697,1,1,101,28,0,69,0,491,45,3-5,0
8698,2,1,30,10,2,24,0,158,32,6-10,1
8699,1,1,6,106,8,264,5,279,22,15+,1
8700,2,1,29,58,0,144,1,374,36,3-5,0
8701,1,1,6,64,0,159,0,39,10,0-1,0
8702,1,1,14,22,0,54,0,0,44,3-5,0
8703,2,1,11,10,0,24,1,610,41,3-5,0
8704,2,1,26,6,0,15,1,244,16,15+,0
8705,1,1,12,2,0,3,0,0,35,1-2,0
8706,1,1,46,3,0,6,0,375,32,3-5,0
8707,2,1,18,466,0,1164,0,423,32,0-1,0
8708,1,1,"36,000.00",2,0,3,0,0,5,15+,0
8709,1,1,8,158,0,393,1,186,35,0-1,0
8710,2,1,14,32,0,78,0,322,2,0-1,0
8711,2,1,45,4,0,9,0,579,35,3-5,0
8712,1,1,5,12,0,30,4,135,38,3-5,0
8713,1,1,41,8,0,18,0,0,5,0-1,0
8714,1,1,17,16,20,39,0,327,39,1-2,1
8715,1,1,14,521,86,1302,17,452,36,15+,1
8716,1,1,21,2,0,3,0,0,5,15+,0
8717,2,1,3,221,78,552,4,333,5,1-2,1
8718,1,1,22,17,2,42,0,99,23,0-1,1
8719,1,1,16,12,0,30,0,37,5,10-15,0
8720,1,1,47,40,0,99,1,0,5,3-5,0
8721,1,1,10,6,0,15,0,180,43,3-5,0
8722,1,1,120,3,0,6,0,0,20,3-5,0
8723,1,1,6,130,144,324,5,79,11,3-5,1
8724,1,1,5,6,0,15,0,57,10,1-2,0
8725,1,1,15,14,2,33,0,497,5,15+,1
8726,7,1,12,11,0,27,1,0,20,0-1,0
8727,2,1,24,531,0,1326,1,439,38,6-10,0
8728,1,1,241,2,0,3,0,0,20,15+,0
8729,1,1,66,5,0,12,0,0,10,10-15,0
8730,1,1,30,222,18,555,10,421,39,3-5,1
8731,7,1,19,6,0,15,1,0,45,0-1,0
8732,1,1,12,5,0,12,0,0,35,10-15,0
8733,2,1,7,16,0,39,0,0,15,6-10,0
8734,1,1,16,34,0,84,1,400,5,3-5,0
8735,1,1,2,116,0,288,2,377,35,0-1,0
8736,1,1,11,5,0,12,0,0,10,6-10,0
8737,1,2,13,24,2,60,1,340,49,6-10,1
8738,7,1,2,6,0,15,0,332,4,0-1,0
8739,2,1,5,4,0,9,1,372,15,15+,0
8740,1,1,4,16,0,39,0,150,13,0-1,0
8741,2,1,2,4,0,9,0,0,35,15+,0
8742,7,1,2,15,0,36,0,216,5,0-1,0
8743,2,1,8,24,0,60,1,443,20,6-10,0
8744,2,1,22,8,0,18,0,344,44,0-1,0
8745,1,1,65,3,0,6,1,0,6,1-2,0
8746,1,1,4,340,156,849,8,455,35,15+,1
8747,1,1,2,27,0,66,1,118,10,15+,0
8748,2,1,119,10,0,24,0,0,17,1-2,0
8749,1,1,9,72,0,180,2,319,36,3-5,0
8750,2,1,"2,600.00",2,0,3,0,0,10,3-5,0
8751,1,1,6,69,0,171,1,567,28,10-15,0
8752,1,1,150,3,0,6,0,214,44,0-1,0
8753,2,1,2,6,0,15,0,0,39,15+,0
8754,7,1,6,56,84,138,6,409,15,6-10,1
8755,1,1,7,8,0,18,0,199,11,6-10,0
8756,1,1,16,15,2,36,0,75,44,1-2,1
8757,1,1,9,70,0,174,1,439,44,6-10,0
8758,7,1,39,233,28,582,9,470,10,3-5,1
8759,1,2,18,104,0,258,0,213,39,6-10,1
8760,2,1,36,11,0,27,0,407,45,0-1,0
8761,2,1,6,1052,150,2628,11,334,5,6-10,1
8762,1,1,30,6,0,15,0,231,49,3-5,0
8763,1,1,4,15,4,36,15,290,20,1-2,1
8764,2,1,252,15,0,36,0,0,34,1-2,0
8765,2,1,18,51,0,126,0,194,48,1-2,0
8766,2,1,60,2,0,3,0,0,26,0-1,0
8767,2,1,49,3,0,6,0,0,20,10-15,0
8768,1,1,50,29,2,72,0,420,6,1-2,1
8769,7,1,16,10,0,24,0,0,7,3-5,0
8770,2,1,6,2,0,3,0,119,44,15+,0
8771,1,3,7,118,4,294,12,237,10,3-5,1
8772,1,1,24,5,0,12,0,0,14,1-2,0
8773,7,1,8,4,0,9,0,40,5,15+,0
8774,1,1,39,2,0,3,0,1143,36,15+,0
8775,1,1,6,15,0,36,1,34,11,3-5,0
8776,1,1,18,1011,178,2526,2,298,35,1-2,1
8777,1,1,2,15,0,36,0,0,45,3-5,0
8778,1,1,17,4,0,9,0,217,5,0-1,0
8779,1,1,36,113,0,282,1,126,44,15+,0
8780,7,2,32,290,26,723,13,386,24,6-10,1
8781,7,1,17,178,0,444,3,437,5,3-5,0
8782,2,1,3,9,0,21,1,292,5,0-1,0
8783,7,1,18,2,0,3,0,0,10,3-5,0
8784,1,1,83,4,0,9,0,0,21,15+,0
8785,2,1,29,38,0,93,1,0,49,15+,0
8786,1,1,92,11,0,27,1,129,35,15+,0
8787,1,1,30,72,0,180,0,440,6,6-10,0
8788,2,1,16,5,0,12,2,531,6,15+,0
8789,1,1,"4,200.00",11,0,27,0,0,5,6-10,0
